Date,Low
2023-09-25 00:00:00+00:00,21417.7734375
2023-09-26 00:00:00+00:00,21286.927734375
2023-09-27 00:00:00+00:00,21449.017578125
2023-09-28 00:00:00+00:00,21553.8125
2023-09-29 00:00:00+00:00,21698.767578125
2023-09-30 00:00:00+00:00,21902.8671875
2023-10-01 00:00:00+00:00,22036.53125
2023-10-02 00:00:00+00:00,22107.98046875
2023-10-03 00:00:00+00:00,22622.03515625
2023-10-04 00:00:00+00:00,22529.052734375
2023-10-05 00:00:00+00:00,22550.123046875
2023-10-06 00:00:00+00:00,22480.734375
2023-10-07 00:00:00+00:00,22449.455078125
2023-10-08 00:00:00+00:00,22769.94140625
2023-10-09 00:00:00+00:00,22663.927734375
2023-10-10 00:00:00+00:00,22380.45703125
2023-10-11 00:00:00+00:00,22232.720703125
2023-10-12 00:00:00+00:00,21634.91796875
2023-10-13 00:00:00+00:00,21800.1328125
2023-10-14 00:00:00+00:00,22003.779296875
2023-10-15 00:00:00+00:00,22116.939453125
2023-10-16 00:00:00+00:00,22119.66796875
2023-10-17 00:00:00+00:00,22325.91015625
2023-10-18 00:00:00+00:00,23039.810546875
2023-10-19 00:00:00+00:00,23202.341796875
2023-10-20 00:00:00+00:00,23221.564453125
2023-10-21 00:00:00+00:00,23598.4375
2023-10-22 00:00:00+00:00,24262.833984375
2023-10-23 00:00:00+00:00,24459.1640625
2023-10-24 00:00:00+00:00,24754.140625
2023-10-25 00:00:00+00:00,26845.826171875
2023-10-26 00:00:00+00:00,27751.564453125
2023-10-27 00:00:00+00:00,27892.03515625
2023-10-28 00:00:00+00:00,27590.1171875
2023-10-29 00:00:00+00:00,27931.064453125
2023-10-30 00:00:00+00:00,27991.05859375
2023-10-31 00:00:00+00:00,28092.091796875
2023-11-01 00:00:00+00:00,28059.90234375
2023-11-02 00:00:00+00:00,28118.00390625
2023-11-03 00:00:00+00:00,28254.357421875
2023-11-04 00:00:00+00:00,27933.81640625
2023-11-05 00:00:00+00:00,27973.091796875
2023-11-06 00:00:00+00:00,27954.94921875
2023-11-07 00:00:00+00:00,28096.671875
2023-11-08 00:00:00+00:00,28098.080078125
2023-11-09 00:00:00+00:00,28637.443359375
2023-11-10 00:00:00+00:00,28976.029296875
2023-11-11 00:00:00+00:00,29734.333984375
2023-11-12 00:00:00+00:00,30085.640625
2023-11-13 00:00:00+00:00,30090.09765625
2023-11-14 00:00:00+00:00,29642.818359375
2023-11-15 00:00:00+00:00,27988.8203125
2023-11-16 00:00:00+00:00,28336.392578125
2023-11-17 00:00:00+00:00,28616.771484375
2023-11-18 00:00:00+00:00,28923.435546875
2023-11-19 00:00:00+00:00,29086.7265625
2023-11-20 00:00:00+00:00,29232.255859375
2023-11-21 00:00:00+00:00,29570.9765625
2023-11-22 00:00:00+00:00,28550.5546875
2023-11-23 00:00:00+00:00,28436.685546875
2023-11-24 00:00:00+00:00,29437.736328125
2023-11-25 00:00:00+00:00,29724.515625
2023-11-26 00:00:00+00:00,29852.73046875
2023-11-27 00:00:00+00:00,29491.912109375
2023-11-28 00:00:00+00:00,29153.21484375
2023-11-29 00:00:00+00:00,29225.859375
2023-11-30 00:00:00+00:00,29671.740234375
2023-12-01 00:00:00+00:00,29723.5
2023-12-02 00:00:00+00:00,29774.455078125
2023-12-03 00:00:00+00:00,30437.52734375
2023-12-04 00:00:00+00:00,30945.890625
2023-12-05 00:00:00+00:00,31451.38671875
2023-12-06 00:00:00+00:00,32843.57421875
2023-12-07 00:00:00+00:00,34551.8125
2023-12-08 00:00:00+00:00,34122.10546875
2023-12-09 00:00:00+00:00,34299.875
2023-12-10 00:00:00+00:00,34768.578125
2023-12-11 00:00:00+00:00,34743.01953125
2023-12-12 00:00:00+00:00,32033.0
2023-12-13 00:00:00+00:00,32416.8046875
2023-12-14 00:00:00+00:00,32410.880859375
2023-12-15 00:00:00+00:00,32886.3203125
2023-12-16 00:00:00+00:00,32828.125
2023-12-17 00:00:00+00:00,32881.31640625
2023-12-18 00:00:00+00:00,32582.9921875
2023-12-19 00:00:00+00:00,31992.96484375
2023-12-20 00:00:00+00:00,32842.91796875
2023-12-21 00:00:00+00:00,33196.9140625
2023-12-22 00:00:00+00:00,34291.921875
2023-12-23 00:00:00+00:00,34133.83203125
2023-12-24 00:00:00+00:00,34137.6328125
2023-12-25 00:00:00+00:00,33697.5234375
2023-12-26 00:00:00+00:00,33639.3828125
2023-12-27 00:00:00+00:00,32808.109375
2023-12-28 00:00:00+00:00,33139.0390625
2023-12-29 00:00:00+00:00,33215.44921875
2023-12-30 00:00:00+00:00,32514.947265625
2023-12-31 00:00:00+00:00,32618.6875
2024-01-01 00:00:00+00:00,32965.6484375
2024-01-02 00:00:00+00:00,33161.8046875
2024-01-03 00:00:00+00:00,34709.38671875
2024-01-04 00:00:00+00:00,32320.810546875
2024-01-05 00:00:00+00:00,33690.47265625
2024-01-06 00:00:00+00:00,33709.73828125
2024-01-07 00:00:00+00:00,34165.16796875
2024-01-08 00:00:00+00:00,34352.78515625
2024-01-09 00:00:00+00:00,34017.39453125
2024-01-10 00:00:00+00:00,35602.61328125
2024-01-11 00:00:00+00:00,34964.82421875
2024-01-12 00:00:00+00:00,35787.0703125
2024-01-13 00:00:00+00:00,32876.0234375
2024-01-14 00:00:00+00:00,33315.66796875
2024-01-15 00:00:00+00:00,32759.24609375
2024-01-16 00:00:00+00:00,32746.76171875
2024-01-17 00:00:00+00:00,33279.54296875
2024-01-18 00:00:00+00:00,33297.40625
2024-01-19 00:00:00+00:00,32010.048828125
2024-01-20 00:00:00+00:00,31807.2265625
2024-01-21 00:00:00+00:00,32625.033203125
2024-01-22 00:00:00+00:00,32676.736328125
2024-01-23 00:00:00+00:00,31056.98828125
2024-01-24 00:00:00+00:00,30350.244140625
2024-01-25 00:00:00+00:00,31059.564453125
2024-01-26 00:00:00+00:00,31126.90625
2024-01-27 00:00:00+00:00,31348.275390625
2024-01-28 00:00:00+00:00,32599.953125
2024-01-29 00:00:00+00:00,32832.23046875
2024-01-30 00:00:00+00:00,32997.421875
2024-01-31 00:00:00+00:00,33641.44140625
2024-02-01 00:00:00+00:00,33357.5859375
2024-02-02 00:00:00+00:00,33027.7734375
2024-02-03 00:00:00+00:00,33590.26953125
2024-02-04 00:00:00+00:00,33951.41796875
2024-02-05 00:00:00+00:00,33545.40234375
2024-02-06 00:00:00+00:00,33540.1328125
2024-02-07 00:00:00+00:00,33908.34765625
2024-02-08 00:00:00+00:00,33946.6171875
2024-02-09 00:00:00+00:00,35109.80078125
2024-02-10 00:00:00+00:00,35874.36328125
2024-02-11 00:00:00+00:00,37140.9453125
2024-02-12 00:00:00+00:00,37704.79296875
2024-02-13 00:00:00+00:00,37822.47265625
2024-02-14 00:00:00+00:00,38406.828125
2024-02-15 00:00:00+00:00,39120.734375
2024-02-16 00:00:00+00:00,40771.65625
2024-02-17 00:00:00+00:00,41044.8671875
2024-02-18 00:00:00+00:00,40207.6484375
2024-02-19 00:00:00+00:00,40655.23046875
2024-02-20 00:00:00+00:00,41042.328125
2024-02-21 00:00:00+00:00,40309.484375
